episode,wave,rewards,equity,actor_loss,critic_loss,lr,v_viol,line_ovld,power_loss,shock_pct,steps_survived,g_V,g_T,g_G,g_C,lambda_V,lambda_T,lambda_G,lambda_C,max_v_dev,n_violations,max_loading
934,3,450.88407145976413,99.62869049072266,-0.026902171969413757,0.2730150972803434,1.25e-05,12.476363636363637,0.0,0.0,0.4434628304396373,275,0.02425229549407959,7.773359538987279e-05,0.07604508846998215,0.45795193314552307,0.004677365301086654,4.968577251633454e-06,0.01565210046255675,0.08371421440784263,0.5894981813430786,12.476363636363637,0.653411701592532
935,3,3315.761737062381,99.9920908635243,0.19900531135499477,0.3283577188849449,1.25e-05,16.341596430342094,0.0,0.0,0.45471721947849103,2017,0.027375107631087303,9.403298584231834e-09,0.07518063485622406,0.4678359627723694,0.004677865370577169,4.951324321273992e-06,0.015646520974997333,0.08374994444602099,0.5879999995231628,16.341596430342094,0.6967046407111872
936,3,208.88729411707166,99.20481566181333,-0.022420750930905342,0.27395207434892654,1.25e-05,12.10236220472441,0.0,0.0,0.44144785172579154,127,0.026777593418955803,5.322259312379174e-06,0.07648929208517075,0.43302059173583984,0.004686856843892957,4.91858997572828e-06,0.015636406739400976,0.08387746016631481,0.6046259896023067,12.10236220472441,0.7254883764297004
937,3,204.2657967562417,99.18569411000898,-0.022420750930905342,0.27395207434892654,1.25e-05,13.862903225806452,0.0,0.0,0.45055051710733585,124,0.028016412630677223,3.585739978007041e-05,0.07514966279268265,0.4305776059627533,0.004693963229441727,4.893997025849641e-06,0.015632967820390642,0.08393066486508972,0.5922718889290287,13.862903225806452,0.7025793353396077
938,3,396.6525860048355,99.56328870912478,-0.022420750930905342,0.27395207434892654,1.25e-05,11.866952789699571,0.0,0.0,0.46946649062686885,233,0.02511347457766533,2.4853852664818987e-05,0.07286182790994644,0.436158150434494,0.004693963229441727,4.893997025849641e-06,0.015632967820390642,0.08393066486508972,0.6145236047040751,11.866952789699571,0.7442436003378021
939,3,239.16047056724275,99.2678569296132,-0.06444337032735348,0.4025274068117142,1.25e-05,13.355072463768115,0.0,0.0,0.4969055328014374,138,0.02661583200097084,1.625431832508184e-05,0.06912297755479813,0.4077109694480896,0.0046939632294417276,4.893997025849642e-06,0.015632967820390645,0.08393066486508972,0.5948240160942078,13.355072463768115,0.7309723327989164
940,3,1148.8185206658413,99.84667043672032,0.04594754179318746,0.344023734331131,1.25e-05,14.269286754002911,0.0,0.0,0.45390124067761445,687,0.026030464097857475,1.090587829821743e-05,0.07495111972093582,0.44860851764678955,0.004696449128449716,4.8907352945694e-06,0.015628346036927754,0.0839445406266346,0.6078838189789996,14.269286754002911,0.7133656302046741
941,3,707.1736531934546,99.75704875272864,0.06850383803248405,0.40975483258565265,1.25e-05,13.145882352941177,0.0,0.0,0.4825212450051416,425,0.024885527789592743,9.44431758398423e-06,0.07111826539039612,0.4545948803424835,0.0046973241378343855,4.870640759508786e-06,0.015623711968144098,0.08396224410578877,0.5902157978450551,13.145882352941177,0.7340162291246302
942,3,873.6168238974907,99.8011989994669,0.023159923652807873,0.3218506375948588,1.25e-05,11.933078393881454,0.0,0.0,0.46090418350831797,523,0.024113405495882034,9.561128536006436e-06,0.07458660006523132,0.4607428312301636,0.004700521656471783,4.8608478606397094e-06,0.015618297606393014,0.0839984225979529,0.603417644993069,11.933078393881454,0.7199411135786578
943,3,252.2406409333974,99.31684390918629,0.023159923652807873,0.3218506375948588,1.25e-05,11.824324324324325,0.0,0.0,0.4598851196349749,148,0.025883929803967476,2.883846900658682e-05,0.07410255074501038,0.41177573800086975,0.004700618985723351,4.84434394538584e-06,0.015613139440698202,0.08402757371447757,0.5931698836990305,11.824324324324325,0.7400317107503479
944,3,697.1979192389405,99.75266214640592,0.01268615759909153,0.4271795302629471,1.25e-05,11.462829736211031,0.0,0.0,0.4380615136687004,417,0.023491647094488144,2.6678214908315567e-06,0.07714755833148956,0.45253485441207886,0.004700618985723353,4.84434394538584e-06,0.0156131394406982,0.08402757371447755,0.5895550777014497,11.462829736211031,0.7076815192362101
945,3,402.9857824104536,99.56519183949527,0.01268615759909153,0.4271795302629471,1.25e-05,12.444444444444445,0.0,0.0,0.4941069642771532,234,0.026102136820554733,2.3051456082612276e-05,0.0696064904332161,0.42346838116645813,0.00470229717478634,4.83861356726929e-06,0.015609906327620722,0.08405271200585397,0.6486178262111468,12.444444444444445,0.8061391224718502
946,3,1616.7271661122318,99.89085297560328,0.008530485961172316,0.18038350343704224,1.25e-05,16.845685279187816,0.0,0.0,0.4940311955104233,985,0.02578919753432274,5.169166342966491e-06,0.06974956393241882,0.4569271504878998,0.004702297174786341,4.838613567269289e-06,0.015609906327620722,0.08405271200585397,0.6045517036757493,16.845685279187816,0.713261650903576
947,3,187.69488004760476,99.0996037891933,0.019505863579419944,0.3729126929090573,1.25e-05,12.089285714285714,0.0,0.0,0.45258045036557953,112,0.027194257825613022,3.6323152016848326e-05,0.07603303343057632,0.44067639112472534,0.004704107292307385,4.80245288966396e-06,0.01559621045688068,0.08411435996785235,0.5916785709559917,12.089285714285714,0.6914256656808513
948,3,210.87815601854342,99.19866731431749,0.019505863579419944,0.3729126929090573,1.25e-05,11.992063492063492,0.0,0.0,0.45418032133476766,126,0.026686228811740875,2.6745405193651095e-05,0.07547151297330856,0.4408750832080841,0.004707750702145657,4.788335491003256e-06,0.015588532019785167,0.08413522708884495,0.5926712013426281,11.992063492063492,0.7053204505216508
949,3,200.48093471764426,99.15213955149932,0.019505863579419944,0.3729126929090573,1.25e-05,12.100840336134453,0.0,0.0,0.4124857581852112,119,0.02691931650042534,4.919803177472204e-05,0.0808248221874237,0.42688727378845215,0.004707750702145658,4.788335491003256e-06,0.015588532019785169,0.08413522708884495,0.5959135649584922,12.100840336134453,0.7132892538519466
950,3,1795.2137383859015,99.9007841844899,-0.01677473047748208,0.1857605296652764,1.25e-05,14.637694419030192,0.0,0.0,0.4388377641844429,1093,0.025571513921022415,2.6469217118574306e-05,0.07742985337972641,0.45539164543151855,0.004707750702145654,4.788335491003253e-06,0.015588532019785164,0.08413522708884492,0.6339871907932215,14.637694419030192,0.7177374514002158
951,3,463.30490401279985,99.6259268736228,-0.023082150858553016,0.2610913264181684,1.25e-05,11.813186813186814,0.0,0.0,0.4231236049051756,273,0.0241270512342453,3.557023228495382e-05,0.07966452836990356,0.43715453147888184,0.00470917798526553,4.766275136241553e-06,0.01558659286411784,0.08418882041058924,0.589509157034067,11.813186813186814,0.7403173267623007
952,3,391.6735792113072,99.57743708820264,-0.023082150858553016,0.2610913264181684,1.25e-05,11.45643153526971,0.0,0.0,0.4176925273765626,241,0.024325717240571976,0.00010952066804748029,0.08004335314035416,0.4712054133415222,0.004713781233050136,4.79866680554618e-06,0.015586847650079082,0.08420622816642555,0.5903506222107598,11.45643153526971,0.6749513272922564
953,3,240.61381075959912,99.26254216771926,-0.023082150858553016,0.2610913264181684,1.25e-05,13.27007299270073,0.0,0.0,0.4123235651642925,137,0.02765156328678131,3.638104681158438e-05,0.07980650663375854,0.3895368278026581,0.004713781233050136,4.79866680554618e-06,0.01558684765007908,0.08420622816642555,0.6017476533451219,13.27007299270073,0.7396101072756913
954,3,222.91355805837725,99.21718461384145,-0.007511076750233769,0.5391590632498264,1.25e-05,12.054263565891473,0.0,0.0,0.4913007034093012,129,0.026610741391777992,2.9713772164541297e-05,0.07064139097929001,0.40875858068466187,0.004713781233050136,4.79866680554618e-06,0.01558684765007908,0.08420622816642553,0.5975813948830893,12.054263565891473,0.7213290259819622
955,3,1787.812519769022,99.90064302381579,-0.051968907937407494,0.14536220766603947,1.25e-05,15.235347985347985,0.0,0.0,0.45750790702870814,1092,0.025606507435441017,1.7641390513745137e-05,0.07533177733421326,0.46447262167930603,0.00471580906780886,4.854524858810292e-06,0.015587984423060334,0.08422705900719123,0.6658665832582411,15.235347985347985,0.7322906040664994
956,3,861.748249973995,99.80330591616423,-0.012793345050886274,0.32710388451814654,1.25e-05,13.805293005671077,0.0,0.0,0.4636581873646892,529,0.02499302662909031,2.127398329321295e-05,0.07415416091680527,0.45423078536987305,0.004718134409472204,4.814332385903731e-06,0.015581063667236562,0.08429757534842473,0.6039103425067404,13.805293005671077,0.7195138036641372
957,3,1635.7249818079222,99.89024855944575,0.019536111503839493,0.2605433563391368,1.25e-05,14.316326530612244,0.0,0.0,0.4132651456929603,980,0.02533806301653385,7.391936946987698e-07,0.08095661550760269,0.44577082991600037,0.004720398914412614,4.826878763304775e-06,0.015577352513585127,0.08433548573206537,0.6389294456462471,14.316326530612244,0.7289768560808532
958,3,1678.1141907607657,99.89207256474012,0.04255292415618896,0.23330855071544648,1.25e-05,16.08224674022066,0.0,0.0,0.4823794662895137,997,0.026129169389605522,1.9204235286451876e-05,0.07217944413423538,0.44494956731796265,0.004722918319116681,4.8010590220872845e-06,0.01557978347425542,0.08437215508985056,0.6403043411799156,16.08224674022066,0.7094710506311989
959,3,714.1646212563653,99.75421671186174,0.18538686260581017,0.4874421954154968,1.25e-05,13.254761904761905,0.0,0.0,0.4231548271697192,420,0.02382773905992508,9.388017497258261e-05,0.07925925403833389,0.42841681838035583,0.0047276872606229,4.757118400289485e-06,0.015570301106980962,0.08441997811498755,0.5927646253790174,13.254761904761905,0.7322590128296897
960,3,1634.9833035008812,99.89062258622411,0.027498936901489895,0.3458854854106903,1.25e-05,15.595116988809766,0.0,0.0,0.4184819643996266,983,0.02558024227619171,3.579241365514463e-06,0.08035577833652496,0.45309728384017944,0.004728653356184067,4.76741076092228e-06,0.015569838881292737,0.0844400927251843,0.6375136902955638,15.595116988809766,0.7128845504802459
961,3,884.6792515680096,99.80333507804654,0.0022297725081443787,0.10571690127253533,1.25e-05,13.2703213610586,0.0,0.0,0.4236033132068355,529,0.024926800280809402,2.828846663760487e-05,0.07906099408864975,0.449089378118515,0.004728568883413606,4.820426949616688e-06,0.015571355069444305,0.0844673436304184,0.589845808332043,13.2703213610586,0.7587305128236349
962,3,1799.5393422728005,99.90042218040017,-0.0220676701515913,0.16591469421982766,1.25e-05,13.203125,0.0,0.0,0.4254750529183821,1088,0.023876922205090523,6.608900093851844e-06,0.07908032834529877,0.4607405662536621,0.004733161956884282,4.779478560775914e-06,0.015574721516757695,0.0845123939263568,0.5946538860854858,13.203125,0.693483103559736
963,3,840.7939512320016,99.79818992244387,-0.012798459808293142,0.2537930472508857,1.25e-05,11.497087378640776,0.0,0.0,0.42693805595450396,515,0.023531274870038033,1.196828543470474e-05,0.0779690146446228,0.4644991159439087,0.004733102831635421,4.760255082945604e-06,0.01557628627687601,0.08458282356375223,0.6061714281156225,11.497087378640776,0.681365928950819
964,3,686.9656543086344,99.74916136061768,-0.012798459808293142,0.2537930472508857,1.25e-05,13.172749391727494,0.0,0.0,0.4136812587066497,411,0.02381981909275055,1.8249287677463144e-05,0.08012458682060242,0.4504891335964203,0.004733252362350089,4.75035652080575e-06,0.015576085118858664,0.0846213071283086,0.590291275160156,13.172749391727494,0.7012986546595311
965,3,644.4518625698045,99.74163766731893,-0.02099397419951856,0.4044607114046812,1.25e-05,12.987468671679197,0.0,0.0,0.49071441273955096,399,0.025168975815176964,0.0001196071389131248,0.07053165137767792,0.4711751639842987,0.0047332523623500895,4.7503565208057495e-06,0.015576085118858666,0.0846213071283086,0.5894197991916111,12.987468671679197,0.6464297645970395
966,3,716.3689843939297,99.75261975478212,-0.01956890639849007,0.267709928471595,1.25e-05,12.091127098321342,0.0,0.0,0.4407546015005325,417,0.02411668561398983,9.256997145712376e-06,0.07662663608789444,0.41910529136657715,0.004734252042903403,4.7531590423793115e-06,0.01557726203762824,0.08464418373935115,0.6300609793594415,12.091127098321342,0.7222576573026552
967,3,1131.3565308014036,99.847223821676,-0.01764661695342511,0.32922487119212746,1.25e-05,13.631349782293178,0.0,0.0,0.43633835872317017,689,0.02529449388384819,5.899298685108079e-06,0.07759173214435577,0.46021002531051636,0.0047349663719031005,4.822266570108634e-06,0.015571262981538067,0.08467524910524458,0.683504746856468,13.631349782293178,0.6839501150979705
968,3,2088.008856129948,99.91290006486196,-0.027304962917696685,0.25076602268964054,1.25e-05,13.515079365079366,0.0,0.0,0.4863341835036619,1260,0.024387523531913757,4.361403966868238e-07,0.07129771262407303,0.4604816734790802,0.004735632871778346,4.805859209324261e-06,0.0155698421335681,0.08468725164973802,0.6017800448905855,13.515079365079366,0.6958250765762631
969,3,3325.099375150625,99.9920724009191,-0.02211830811575055,0.1754298581276089,1.25e-05,17.75260287555776,0.0,0.0,0.49390484561522396,2017,0.026450634002685547,1.4397694769741065e-07,0.07040340453386307,0.47019878029823303,0.004736471548991964,4.742690453640319e-06,0.015554756031127718,0.08479098616834002,0.5879999995231628,17.75260287555776,0.6915178657405496
970,3,2072.1741287823434,99.91424655691311,-0.0200199774117209,0.19761461326852442,1.25e-05,16.268901013250193,0.0,0.0,0.4095888783436458,1283,0.02691754512488842,8.348244591616094e-06,0.08011925965547562,0.4636620581150055,0.004747512165495984,4.649104404824179e-06,0.015524511303966333,0.08495642340477103,0.6442881634898792,16.268901013250193,0.6824521241202915
971,3,1645.2769533836154,99.89285427871629,-0.024760581133887172,0.16763650625944138,1.25e-05,15.713432835820896,0.0,0.0,0.4611352572148415,1005,0.025079334154725075,4.185564648651052e-06,0.07363774627447128,0.4643515944480896,0.004751808092532876,4.610516031019471e-06,0.015526148567091754,0.08503818856914491,0.5895226718774482,15.713432835820896,0.678793371138881
972,3,714.6463664633703,99.75256142742056,0.04936561435461044,0.29602004289627076,1.25e-05,12.942446043165468,0.0,0.0,0.43431304969646034,417,0.024778850376605988,2.1216485038166866e-05,0.0765000730752945,0.42058077454566956,0.0047558060616269895,4.5774894786927814e-06,0.015521960202275309,0.08511850360479137,0.6049869467886232,12.942446043165468,0.7498281861094834
973,3,241.1214261034418,99.27837884085518,0.04936561435461044,0.29602004289627076,1.25e-05,13.885714285714286,0.0,0.0,0.4261229832021932,140,0.02786347083747387,2.2184272893355228e-05,0.07725545018911362,0.41098007559776306,0.004758921758482416,4.562776758271052e-06,0.015518730529512777,0.08514374498934177,0.5959877546344484,13.885714285714286,0.7462283849716187
974,3,729.452525600899,99.75912009641563,0.0070126184395381385,0.5017938102994647,1.25e-05,13.34032634032634,0.0,0.0,0.43441042215116155,429,0.024869106709957123,1.616735607967712e-05,0.07701004296541214,0.4214920103549957,0.004758921758482416,4.562776758271053e-06,0.015518730529512777,0.08514374498934177,0.5921158836438105,13.34032634032634,0.7340309180857696
975,3,228.71217513779,99.25165772614656,0.0070126184395381385,0.5017938102994647,1.25e-05,11.925925925925926,0.0,0.0,0.49357794171020897,135,0.026293596252799034,2.3103642888600007e-05,0.06824903190135956,0.4304608106613159,0.004761049102791666,4.563191988596218e-06,0.015517495911692184,0.0851364806102481,0.5923597878879971,11.925925925925926,0.7136171672079298
976,3,214.18578382149607,99.21701410574506,0.012252480536699296,0.5262337505817414,1.25e-05,11.953488372093023,0.0,0.0,0.4358108955108685,129,0.026534778997302055,2.5817771529546008e-05,0.07584507018327713,0.43020209670066833,0.004761049102791666,4.563191988596219e-06,0.015517495911692186,0.08513648061024812,0.591650054898373,11.953488372093023,0.7120769227197928
977,3,197.75909328766195,99.1370619423369,0.012252480536699296,0.5262337505817414,1.25e-05,12.11111111111111,0.0,0.0,0.4872250430287419,117,0.027152169495821,5.747822069679387e-05,0.0705767348408699,0.43170875310897827,0.004762434290260452,4.5599160933883045e-06,0.015514065952377691,0.08512515040059354,0.5955457870776837,12.11111111111111,0.7137641662206405
978,3,831.9199532737755,99.79627227783203,-0.015279301197121018,0.3475433435094984,1.25e-05,13.213725490196078,0.0,0.0,0.4183011026865104,510,0.024771500378847122,1.63059557962697e-05,0.07964902371168137,0.47507035732269287,0.004762434290260451,4.5599160933883045e-06,0.015514065952377696,0.08512515040059358,0.5894137249273412,13.213725490196078,0.690116201428806
979,3,653.2513554297876,99.74336367934498,-0.017812962613759503,0.2693058809926433,1.25e-05,12.400497512437811,0.0,0.0,0.47630111371168027,402,0.02459709160029888,2.05170658773568e-06,0.07116838544607162,0.4787386953830719,0.004763363877953439,4.556657854245335e-06,0.015512877928710953,0.08515488756927045,0.590262037901143,12.400497512437811,0.6928528772657784
980,3,170.40250161710526,99.03072577256422,-0.017812962613759503,0.2693058809926433,1.25e-05,12.663461538461538,0.0,0.0,0.4096031452117513,104,0.028646312654018402,1.957869471880258e-06,0.0802881047129631,0.45598304271698,0.004764050691953977,4.550035614419173e-06,0.01550976402299595,0.08520460192727639,0.6246442445195638,12.663461538461538,0.6811212713901813
981,3,700.6553236067408,99.75253083665879,-0.014272425381932408,0.4212123490869999,1.25e-05,11.96642685851319,0.0,0.0,0.4288099373665455,417,0.024068281054496765,1.3383357327256817e-05,0.07711198925971985,0.44584280252456665,0.004764050691953977,4.550035614419174e-06,0.01550976402299595,0.08520460192727639,0.5902583071653792,11.96642685851319,0.7115011195198809
982,3,1671.22434162866,99.89294209333494,-0.020406241971068086,0.13119161883369088,1.25e-05,15.710029791459782,0.0,0.0,0.4846319083215006,1007,0.0254453644156456,1.3886137821828015e-05,0.07020106911659241,0.4520447552204132,0.004765151190846579,4.529283995767738e-06,0.01550838358514167,0.08523497835549264,0.5894027516882138,15.710029791459782,0.7135298762326208
983,3,2596.7077224796967,99.92745550781565,0.00908691394660208,0.2926681074831221,1.25e-05,17.52002583979328,0.0,0.0,0.48480478906516544,1548,0.026738854125142097,5.260033617560111e-07,0.06999053061008453,0.4526329040527344,0.004767669946273159,4.495892680646825e-06,0.015494515249795336,0.08528527183692472,0.60346924168965,17.52002583979328,0.7028464244471656
984,3,1516.6133338786992,99.88426243062929,-0.02035199648234993,0.24615529496222735,1.25e-05,13.61596548004315,0.0,0.0,0.41217009505846003,927,0.024349870160222054,1.0274708074575756e-05,0.07929938286542892,0.4654313325881958,0.004774508388623301,4.4562873571278094e-06,0.015471250472432523,0.08533794531451375,0.6640341743553598,13.61596548004315,0.7287914671301199
985,3,214.17794745609388,99.1985839359344,-0.02035199648234993,0.24615529496222735,1.25e-05,12.03968253968254,0.0,0.0,0.49258171553455204,126,0.02675769478082657,5.436825085780583e-05,0.06892683357000351,0.43080934882164,0.004777050491785603,4.412236774654623e-06,0.015472232464049523,0.08541848515200183,0.5954739224343073,12.03968253968254,0.7140497849101112
986,3,213.52318012124073,99.1985839359344,-0.02035199648234993,0.24615529496222735,1.25e-05,12.03968253968254,0.0,0.0,0.4495417781680945,126,0.02675769478082657,5.436825085780583e-05,0.07488321512937546,0.43160778284072876,0.004777050491785603,4.412236774654623e-06,0.015472232464049523,0.08541848515200183,0.5954739224343073,12.03968253968254,0.7140497849101112
987,3,199.8440411104436,99.15255788594735,-0.02035199648234993,0.24615529496222735,1.25e-05,12.07563025210084,0.0,0.0,0.4252999387370815,119,0.026946190744638443,6.526622746605426e-05,0.07785604149103165,0.4342453181743622,0.004777050491785602,4.412236774654623e-06,0.015472232464049523,0.08541848515200182,0.594429771439368,12.07563025210084,0.7077643470603878
988,3,1371.9522981383593,99.87147060339002,0.01265000103210861,0.21974296800114893,1.25e-05,15.81400966183575,0.0,0.0,0.4020291669059092,828,0.026239054277539253,2.3543911083834246e-05,0.08111622184515,0.44566527009010315,0.004777050491785605,4.4122367746546214e-06,0.015472232464049525,0.08541848515200186,0.5884986154843068,15.81400966183575,0.7210983153846529
989,3,228.2635811383179,99.23456151557691,0.01265000103210861,0.21974296800114893,1.25e-05,12.045454545454545,0.0,0.0,0.4348397565862708,132,0.026555031538009644,2.5101055143750273e-05,0.07539878040552139,0.40495479106903076,0.004781139303766546,4.4297104029918065e-06,0.015473523920002836,0.0854440193972692,0.5982554107904434,12.045454545454545,0.7303053723140196
990,3,841.87574264383,99.79823925425706,0.007832857966423034,0.45629557768503826,1.25e-05,12.007766990291262,0.0,0.0,0.48739634051064346,515,0.023905593901872635,5.740125561715104e-05,0.06900051236152649,0.47166144847869873,0.004781139303766545,4.429710402991807e-06,0.015473523920002839,0.08544401939726919,0.602971428111919,12.007766990291262,0.6896153124790747
991,3,871.9275629129128,99.80001527346097,0.004346387926489115,0.27251474745571613,1.25e-05,11.45,0.0,0.0,0.4389958804933079,520,0.023445874452590942,9.16363496799022e-05,0.07477069646120071,0.43901386857032776,0.00478373452030541,4.449926845177584e-06,0.015471112901877887,0.08545478158174927,0.6038461533876566,11.45,0.7113067299127579
992,3,709.7660956959493,99.75936727812795,0.0269062090665102,0.469204917550087,1.25e-05,13.512820512820513,0.0,0.0,0.4831142765581278,429,0.02506355196237564,5.895721187698655e-06,0.0697217732667923,0.463691383600235,0.004783609168992733,4.485126114866103e-06,0.015464460916155384,0.08550022933408322,0.5934878450173598,13.512820512820513,0.7062887985667426
993,3,2079.036354982414,99.91364792158019,0.017784107984466987,0.1840961291031404,1.25e-05,14.523584905660377,0.0,0.0,0.4742551048590598,1272,0.024287819862365723,8.5933543232386e-06,0.0710526555776596,0.46464458107948303,0.004783558269629703,4.555303315070488e-06,0.01545987560783314,0.08550958422566034,0.5906590402313748,14.523584905660377,0.6626207243252851
994,3,205.33264315012252,99.17290753223857,-0.0007232241332530975,0.25588646084070205,1.25e-05,12.024590163934427,0.0,0.0,0.4233266962927975,122,0.026876775547862053,3.468764043645933e-05,0.0762319266796112,0.439066082239151,0.004782385168636396,4.514754858566757e-06,0.01544594723318398,0.08557607541769721,0.5928243555006434,12.024590163934427,0.7068680949875565
995,3,1637.5038720750904,99.89252468116744,0.006402298808097839,0.25146555006504057,1.25e-05,12.745508982035927,0.0,0.0,0.418907386575553,1002,0.02326992340385914,3.429757725825766e-06,0.07770021259784698,0.46310096979141235,0.004785171365679277,4.513423453050548e-06,0.015439655851643383,0.0856044473334194,0.5885873961591435,12.745508982035927,0.7194339377794438
996,3,3280.2790972553157,99.99199809281023,-0.018955000676214695,0.16110561322420835,1.25e-05,16.968269707486368,0.0,0.0,0.4078101594140001,2017,0.028460364788770676,4.011697285477567e-07,0.07941887527704239,0.4757808446884155,0.004783252882452333,4.476585020456968e-06,0.015439587059944972,0.08567585096900453,0.6295426162860154,16.968269707486368,0.6858083383541741
997,3,1649.7432307581753,99.89291297738342,-0.020692271646112204,0.16836056485772133,1.25e-05,14.23733862959285,0.0,0.0,0.40147889923632185,1007,0.024063238874077797,3.165708051255933e-07,0.07981708645820618,0.47018495202064514,0.004800755324428358,4.39586610110115e-06,0.01544651145411463,0.08584144017871063,0.5901991065587874,14.23733862959285,0.6618609098715721
998,3,1605.8574972800045,99.8892593383789,0.03121945820748806,0.3336406350135803,1.25e-05,16.16769547325103,0.0,0.0,0.41659797108151775,972,0.028839990496635437,3.773050138988765e-06,0.07785462588071823,0.4593026638031006,0.004800226076357223,4.352017336742665e-06,0.015450709908334768,0.08592691536039057,0.7388685273903387,16.16769547325103,0.7049578823179865
999,3,1328.7085669711312,99.87004749824422,-0.009951463675704496,0.16218466196080733,1.25e-05,15.605616605616605,0.0,0.0,0.4508361049808891,819,0.02461826801300049,1.0633782039803918e-05,0.0744815468788147,0.470838725566864,0.004800607261905031,4.3313420807179e-06,0.015451271051305641,0.08595768159506485,0.5885045817337922,15.605616605616605,0.6862653723129859
1000,4,247.17548644651637,99.2931344092309,-0.009951463675704496,0.16218466196080733,1.25e-05,11.937062937062937,0.0,0.0,0.5736737569616948,143,0.026196422055363655,1.8919565263786353e-05,0.059405747801065445,0.4120492935180664,0.004809488204419905,4.295272397304515e-06,0.015447999323088206,0.08601533625957379,0.5921158836438105,11.937062937062937,0.7288120084709221
1001,4,717.3178160992549,99.75800487866725,0.0018482092709746212,0.4125256072729826,1.25e-05,11.604215456674472,0.0,0.0,0.39942232256717614,427,0.02352302521467209,6.519572707475163e-06,0.08011333644390106,0.4394413232803345,0.004809488204419905,4.295272397304515e-06,0.015447999323088206,0.08601533625957378,0.5893783869453001,11.604215456674472,0.7123649446969847
1002,4,207.39891893889927,99.17291115932777,0.0018482092709746212,0.4125256072729826,1.25e-05,12.057377049180328,0.0,0.0,0.5930229891225619,122,0.026868047192692757,6.211162690306082e-05,0.056443165987730026,0.4323993921279907,0.004811452710952986,4.295471646639854e-06,0.015441778921902958,0.08603624304826944,0.5947540978916356,12.057377049180328,0.7214544449673325
1003,4,727.2795174948068,99.75914236215445,-0.019704489606536098,0.4049602560698986,1.25e-05,12.142191142191143,0.0,0.0,0.32172258127314907,429,0.02414623834192753,6.5409794842707925e-06,0.0907626822590828,0.4331275224685669,0.004811452710952986,4.295471646639854e-06,0.01544177892190296,0.08603624304826943,0.6303936059658344,12.142191142191143,0.7171431636754727
1004,4,225.23091651266677,99.2517643681279,-0.012881659902632236,0.35912851244211197,1.25e-05,11.925925925925926,0.0,0.0,0.3631005635406895,135,0.02639046311378479,3.219231075490825e-05,0.08459355682134628,0.4437338411808014,0.004811676815280834,4.294130361208115e-06,0.01543946805797764,0.08603826079426888,0.5923597878879971,11.925925925925926,0.7144740771364283
1005,4,2078.17765138857,99.91344867616188,-0.02686412613838911,0.17936343061737717,1.25e-05,15.022047244094487,0.0,0.0,0.5468910011472617,1270,0.024074845016002655,2.2400395209842827e-06,0.06241467222571373,0.4691528379917145,0.004811333166723946,4.2781129318524414e-06,0.015451038990561028,0.08604648353146904,0.5883244089723572,15.022047244094487,0.6865623093026829
1006,4,256.7753877786795,99.33017159771445,-0.02686412613838911,0.17936343061737717,1.25e-05,11.907284768211921,0.0,0.0,0.5159337961447472,151,0.025957008823752403,1.8826218365575187e-05,0.06505347788333893,0.4243634343147278,0.0048107593789220885,4.2438422921700635e-06,0.015421489101462403,0.0861157720087236,0.5965752123996911,11.907284768211921,0.7134997114440463
1007,4,243.33800680559884,99.29320531458288,-0.023111202921240758,0.38227094537936723,1.25e-05,11.916083916083917,0.0,0.0,0.5915093119947724,143,0.026121992617845535,2.4252818548120558e-05,0.05686347931623459,0.42929497361183167,0.0048107593789220885,4.243842292170063e-06,0.015421489101462401,0.0861157720087236,0.5945854141161993,11.916083916083917,0.7252234837391993
1008,4,3330.099161784132,99.99209771371443,0.046392373208488734,0.34838232291596277,1.25e-05,18.689638076351017,0.0,0.0,0.43331422681230913,2017,0.02610704116523266,2.4008551591236937e-08,0.07697363942861557,0.466556191444397,0.004812262175782123,4.233676149154364e-06,0.01540610249138566,0.08613708766313206,0.6419002108781954,18.689638076351017,0.6859378603406631
1009,4,206.267886818759,99.17265194752177,0.046392373208488734,0.34838232291596277,1.25e-05,12.754098360655737,0.0,0.0,0.5812409585073856,122,0.027453741058707237,3.0131657695164904e-05,0.0582980215549469,0.4385099709033966,0.0048206337101350475,4.156368944814606e-06,0.015402807306018732,0.08625607933844771,0.6509127323744727,12.754098360655737,0.7015690774214073
1010,4,236.14207944893067,99.26263962348882,0.046392373208488734,0.34838232291596277,1.25e-05,12.02919708029197,0.0,0.0,0.41752160394346094,137,0.026433072984218597,3.1541210773866624e-05,0.07762497663497925,0.4108075797557831,0.004820633710135047,4.156368944814604e-06,0.015402807306018732,0.08625607933844773,0.5991699682535047,12.02919708029197,0.723365747580563
1011,4,184.42205910293,99.06642850240071,0.046392373208488734,0.34838232291596277,1.25e-05,12.62962962962963,0.0,0.0,0.5950653505718398,108,0.027921365574002266,0.00012945893104188144,0.05634646117687225,0.4242570698261261,0.0048206337101350475,4.156368944814605e-06,0.015402807306018736,0.08625607933844771,0.5978095233440399,12.62962962962963,0.7106072185216127
1012,4,641.8898742200587,99.74146863511929,0.012403196189552546,0.6546289622783661,1.25e-05,11.275689223057643,0.0,0.0,0.32606069692672224,399,0.023407479748129845,6.307684816420078e-05,0.08857423067092896,0.46867209672927856,0.0048206337101350475,4.156368944814605e-06,0.015402807306018732,0.08625607933844771,0.5894197991916111,11.275689223057643,0.6581043046817445
